timestamp,mode,algo,model_name,episodes,steps,cycle_id,training_time,testing_time,winsize,test_cases,failed_test_cases,apfd,nrpa,random_apfd,optimal_apfd
29/06/2022 00:20:29,listwise,PPO1,listwise_PPO1_0_0,200,14720,657f85e89690550bc82aaf38fb467a906816699d,46305.924,908.489,4,16,0,0,0.8669786096256684,0,0
29/06/2022 00:21:23,listwise,PPO1,listwise_PPO1_0_1,200,16000,f8f063773a4b5af37e9f6ede7f1fb1e944571068,49164.85,4193.924,4,76,0,0,0.7523219814241486,0,0
29/06/2022 00:27:26,listwise,PPO1,listwise_PPO1_0_2,200,110168,b3af33ccf9a3d6e08c49aa02b0f0d8e84cfe9c84,360034.512,1773.905,4,77,0,0,0.7460410557184751,0,0
29/06/2022 00:33:28,listwise,PPO1,listwise_PPO1_0_3,200,111908,ffd720216f319236cf7b319bbe6d577fdfaba521,360014.735,1501.53,4,77,0,0,0.7471689600721859,0,0
29/06/2022 00:40:17,listwise,PPO1,listwise_PPO1_0_4,200,111908,de97a4db61e64e659c978a1c03117535103137af,401985.124,6193.235,4,77,0,0,0.7467049079952306,0,0
29/06/2022 00:47:28,listwise,PPO1,listwise_PPO1_0_5,200,111908,7016f3baa310a472be64ba55f374271d29915ce9,409530.863,20855.974,4,11,0,0,0.7806324110671937,0,0
29/06/2022 00:48:07,listwise,PPO1,listwise_PPO1_0_6,200,9810,4efbd1cd1e8c64436df73d10c30ccab2cec2c772,32761.441,5723.071,4,9,0,0,0.8631578947368421,0,0
29/06/2022 00:48:53,listwise,PPO1,listwise_PPO1_0_7,200,7505,5fb9b3c73dd85a7c7293ce8dd99498efbf384cf0,26134.835,18747.968,4,9,0,0,0.8456140350877193,0,0
29/06/2022 00:49:32,listwise,PPO1,listwise_PPO1_0_8,200,7505,67dc13d83604d2ad28faca975fd8cdb87602c542,26598.71,11224.291,4,9,0,0,0.7929824561403509,0,0
29/06/2022 00:50:00,listwise,PPO1,listwise_PPO1_0_9,200,7505,3772436140b3d2bd87e2d43fa9bf1400c7d763f5,24959.485,2181.095,4,9,0,0,0.6947368421052632,0,0
29/06/2022 00:50:41,listwise,PPO1,listwise_PPO1_0_10,200,7505,62e105751811c7efbf1ef856b664a38ff4928acb,27456.024,13435.042,4,9,0,0,0.887719298245614,0,0
29/06/2022 00:51:13,listwise,PPO1,listwise_PPO1_0_11,200,7505,92df2471329ab4caf9e9afcb91487aa6cfe93872,27369.156,3989.501,4,9,0,0,0.8526315789473684,0,0
29/06/2022 00:51:48,listwise,PPO1,listwise_PPO1_0_12,200,7505,1c5f5a18ae76e1c830a05fff9e8a262484c5204f,27568.525,5971.656,4,9,0,0,0.8350877192982457,0,0
29/06/2022 00:52:22,listwise,PPO1,listwise_PPO1_0_13,200,7505,e6f5b6fbb61ff85db0827793cc02db8ed9b7af2a,29802.372,4030.525,4,9,0,0,0.7859649122807018,0,0
29/06/2022 00:53:07,listwise,PPO1,listwise_PPO1_0_14,200,7505,56243f924eac44480bb850339f87c3e667dfb35c,28261.632,16018.126,4,55,0,0,0.7563706563706564,0,0
29/06/2022 00:57:58,listwise,PPO1,listwise_PPO1_0_15,200,74594,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,261887.52,28124.887,4,55,0,0,0.7745524745524746,0,0
29/06/2022 01:02:36,listwise,PPO1,listwise_PPO1_0_16,200,74594,71fbc8ad386e3c1bead9680df8def8b1680a8449,269274.188,7151.191,4,11,0,0,0.7450592885375494,0,0
29/06/2022 01:03:17,listwise,PPO1,listwise_PPO1_0_17,200,9810,4172478abd06e32fd0a95c47dac916ee36a6c5d4,37345.971,3186.381,4,11,0,0,0.8181818181818182,0,0
29/06/2022 01:04:08,listwise,PPO1,listwise_PPO1_0_18,200,9810,954f2588a42fe3171123f27c26b14d0958e4b4fd,38242.183,11640.303,4,11,0,0,0.8280632411067194,0,0
29/06/2022 01:04:57,listwise,PPO1,listwise_PPO1_0_19,200,9810,d6c316fdca8e4c7f7ee162699d4e62fac64fd969,39685.709,9274.56,4,74,12,-2.771396396396397,0.7011572646471975,-1.3198198198198197,0.6497747747747749
29/06/2022 01:11:39,listwise,PPO1,listwise_PPO1_0_20,200,106699,ebeae6f693103923e9eb50e55f98ae145cba618a,385671.048,15002.073,4,70,9,-1.3214285714285716,0.7696990453358449,-1.4896825396825397,0.7833333333333333
29/06/2022 01:17:54,listwise,PPO1,listwise_PPO1_0_21,200,99809,0b3b07a7de0e45ef47b25d80239ba52d9cd76a1c,366215.071,7545.759,4,71,9,-1.1651017214397494,0.8139548245182048,-0.7050078247261347,0.7863849765258216
29/06/2022 01:26:29,listwise,PPO1,listwise_PPO1_0_22,200,101526,e74885d83b3964fdb41a2aba74e5b1dbcb4fc4c7,364203.253,150240.281,4,71,9,-0.5985915492957747,0.7773482386158442,-1.3748043818466356,0.7863849765258216
29/06/2022 01:34:06,listwise,PPO1,listwise_PPO1_0_23,200,101526,543d1c2ace5d51fb2639da4fb62680a9caa2136a,379640.883,76441.962,4,71,9,-0.43896713615023475,0.79943530647756,-0.6940532081377151,0.7863849765258216
29/06/2022 01:40:12,listwise,PPO1,listwise_PPO1_0_24,200,101526,552729d7ee9f87fea6e5a932aac1e7cea2ef03af,363423.078,1768.886,4,71,9,-1.9162754303599374,0.7614990643159657,-2.0320813771517994,0.7863849765258216
29/06/2022 01:48:28,listwise,PPO1,listwise_PPO1_0_25,200,101526,f9c255cc08189c5c3cc8c42b28e11d00056e5942,382355.813,112631.276,4,71,9,-1.7848200312989044,0.7716110180898913,-0.9350547730829422,0.7863849765258216
29/06/2022 01:57:05,listwise,PPO1,listwise_PPO1_0_26,200,101526,adeceb2640dff72cd56733a523e52fa220d3eef1,368662.453,148138.914,4,71,9,-1.118153364632238,0.7553350405463082,-1.5985915492957747,0.7863849765258216
29/06/2022 02:03:12,listwise,PPO1,listwise_PPO1_0_27,200,101526,9717926b8e7ece39b11c55a709a967330f4983a5,361239.843,4631.299,4,71,9,-0.8536776212832551,0.76908302964641,-1.2370892018779343,0.7863849765258216
29/06/2022 02:09:23,listwise,PPO1,listwise_PPO1_0_28,200,101526,70d6ae17974fca568f27ae8d0dae64812efd031a,366206.469,3659.44,4,71,9,-0.9178403755868545,0.7508946452608425,-1.202660406885759,0.7863849765258216
29/06/2022 02:29:00,listwise,PPO1,listwise_PPO1_0_29,200,101526,c8eb1dd7b4407b852a5eed66f9d953856211153a,382306.22,794444.464,4,71,9,-0.6940532081377151,0.8126005449949112,-1.1666666666666667,0.7863849765258216
29/06/2022 02:39:43,listwise,PPO1,listwise_PPO1_0_30,200,101526,d6e17f03ea346b97be5917be7e8b105455a7e79d,380129.281,261395.333,4,71,9,-1.2840375586854462,0.7409796775993959,-0.9710485133020343,0.7863849765258216
29/06/2022 02:56:39,listwise,PPO1,listwise_PPO1_0_31,200,101526,4e838719848a61faaea5ddcc408513ca13a851de,381216.442,633740.43,4,71,9,-1.418622848200313,0.7822482681637611,-1.1040688575899844,0.7863849765258216
29/06/2022 03:16:09,listwise,PPO1,listwise_PPO1_0_32,200,101526,2503a96237209122a3410850fc3c86334bf3231d,378679.378,790524.43,4,71,9,-0.6439749608763694,0.7994599297416198,-1.390453834115806,0.7863849765258216
29/06/2022 03:35:27,listwise,PPO1,listwise_PPO1_0_33,200,101526,28dcb2fb567ee653f69977831aa395f19af649ff,390351.23,767458.787,4,71,9,-0.744131455399061,0.7901769591910437,-1.0273865414710486,0.7863849765258216
29/06/2022 03:54:42,listwise,PPO1,listwise_PPO1_0_34,200,101526,11eb5dc9837abe06527e012746847ddaf682deb7,371781.036,782514.403,4,71,9,-0.7222222222222223,0.80931744312026,-1.5907668231611896,0.7863849765258216
29/06/2022 04:08:44,listwise,PPO1,listwise_PPO1_0_35,200,101526,87bc74e1801ca56ad6b4e46a5dd3b3c7f32e98d5,367400.65,473074.386,4,71,9,-0.7582159624413145,0.7337076069470435,-1.4389671361502347,0.7863849765258216
29/06/2022 04:22:52,listwise,PPO1,listwise_PPO1_0_36,200,101526,14a761c6330f280c2f962e76f4b7c833fda1d635,379644.341,467261.184,4,71,9,-1.305946791862285,0.7750254440395286,-1.9428794992175276,0.7863849765258216
29/06/2022 04:31:42,listwise,PPO1,listwise_PPO1_0_37,200,101526,55e1baa205a663f9f8f6a5aa7b3e19715e028e55,379819.655,149875.845,4,8,0,0,0.7745098039215687,0,0
29/06/2022 04:34:27,listwise,PPO1,listwise_PPO1_0_38,200,6400,a55ea8f3cf38e1277068fb32206b11334d9334d5,37478.59,127047.956,4,71,4,-1.8274647887323943,0.6995387241866116,-3.545774647887324,0.8309859154929577
29/06/2022 04:50:13,listwise,PPO1,listwise_PPO1_0_39,200,101526,1919c05ceb8b1d0b096e0ae2190398c1792a7cbc,385074.107,559738.316,4,57,1,0.35964912280701755,0.7240748047029117,0.8157894736842106,0.9912280701754386
29/06/2022 05:02:34,listwise,PPO1,listwise_PPO1_0_40,200,77894,461bcfbc0b1a024487c8a623bf0cad06c7934ea5,299646.818,440911.488,4,64,0,0,0.7745863148479427,0,0
29/06/2022 05:08:23,listwise,PPO1,listwise_PPO1_0_41,200,89600,778b141c3df93470dbceb34ed727b1fd7773f78f,341951.844,5601.975,4,72,0,0,0.7416784758305779,0,0
29/06/2022 05:15:03,listwise,PPO1,listwise_PPO1_0_42,200,103246,e5bc5f87cb34c90d8e885aadc536131671ba4b6e,398013.272,1322.37,4,13,0,0,0.8363858363858364,0,0
29/06/2022 05:16:09,listwise,PPO1,listwise_PPO1_0_43,200,12221,e25b61cac44c88682263258cf6552a5d0f472f72,57164.344,8100.033,4,41,0,0,0.7742747995466185,0,0
29/06/2022 05:21:03,listwise,PPO1,listwise_PPO1_0_44,200,52131,4925231e03913e0e07066bd6207375d083c86271,193175.291,100297.138,4,72,1,0.9513888888888888,0.6900724295386553,0.15972222222222224,0.9930555555555556
29/06/2022 05:28:00,listwise,PPO1,listwise_PPO1_0_45,200,103246,e1aa0a20ce136a94603e11d66f5d816373992d61,397639.921,18300.763,4,41,0,0,0.7560555812098568,0,0
29/06/2022 05:32:11,listwise,PPO1,listwise_PPO1_0_46,200,52131,5113fb477af8703707c762dd7c4a9452c5e967d3,203065.365,46620.081,4,72,1,0.6319444444444444,0.758132577546843,0.020833333333333284,0.9930555555555556
29/06/2022 05:38:52,listwise,PPO1,listwise_PPO1_0_47,200,103246,21c7d2bf833f2e6bd5aa91a9351a6fd0b134a3b4,393637.485,6685.067,4,17,0,0,0.7675070028011205,0,0
29/06/2022 05:40:18,listwise,PPO1,listwise_PPO1_0_48,200,17297,ca86a6651bb3941a7958c3c06413ae803d0600b1,76133.395,9016.071,4,41,0,0,0.7686914907014819,0,0
29/06/2022 05:43:37,listwise,PPO1,listwise_PPO1_0_49,200,52131,3bc850518d0b9e95c9c119c2e3f0a35c8c467b3d,195188.6,2997.252,4,41,0,0,0.7423281978086562,0,0
29/06/2022 05:46:59,listwise,PPO1,listwise_PPO1_0_50,200,52131,eb5b9cca9a039624e33e2dd9388c924245735d46,194251.56,6814.735,4,70,0,0,0.7707350485894088,0,0
29/06/2022 05:53:44,listwise,PPO1,listwise_PPO1_0_51,200,99809,270a78ef046343e4a57e11d0041e944c890a0dae,396713.059,7187.93,4,51,0,0,0.7316258841101788,0,0
29/06/2022 05:57:59,listwise,PPO1,listwise_PPO1_0_52,200,68058,57ebabe407ba48f3efc21a738a837be2201e0776,252015.782,2368.081,4,51,0,0,0.7600492026534288,0,0
29/06/2022 06:02:13,listwise,PPO1,listwise_PPO1_0_53,200,68058,4c9b76b9b9339b6c0a55654dcef0efe92f66e0f6,249748.439,3380.762,4,51,0,0,0.7682642885384177,0,0
29/06/2022 06:06:40,listwise,PPO1,listwise_PPO1_0_54,200,68058,11a320c2e425ef844884c7ee2763c197df6f3190,261456.184,4918.382,4,51,0,0,0.7502086719676668,0,0
29/06/2022 06:11:01,listwise,PPO1,listwise_PPO1_0_55,200,68058,4f3cd5e6846eca1e09fd97f889fd16cbc26f6527,243111.14,17527.824,4,60,1,0.35833333333333334,0.7116786343313914,0.425,0.9916666666666666
29/06/2022 06:17:29,listwise,PPO1,listwise_PPO1_0_56,200,82882,966dc6e9013af4329e89cc6245ff05d64900e022,313167.551,73891.111,4,75,1,0.9533333333333334,0.7277169745555943,0.07333333333333332,0.9933333333333334
29/06/2022 06:25:02,listwise,PPO1,listwise_PPO1_0_57,200,108432,fd048d5aa40e6bec67626c108e44f01fa2f575c3,434028.41,17656.569,4,75,1,0.8866666666666667,0.7603764377831997,0.37999999999999995,0.9933333333333334
29/06/2022 06:32:08,listwise,PPO1,listwise_PPO1_0_58,200,108432,75417e57b23350857fdfcdd9e9bf89240e81b191,406804.531,18752.479,4,75,1,0.9400000000000001,0.7513070756361101,0.7400000000000001,0.9933333333333334
29/06/2022 06:39:20,listwise,PPO1,listwise_PPO1_0_59,200,108432,df105da98df16f1b5f56665a609e212749ab6a2b,424785.813,5725.215,4,75,1,0.6466666666666667,0.7638480306727082,1.0066666666666666,0.9933333333333334
29/06/2022 06:46:14,listwise,PPO1,listwise_PPO1_0_60,200,108432,7166ac25156c576329cb9856531fd95ceb393893,411056.055,3050.371,4,27,0,0,0.7948051948051948,0,0
29/06/2022 06:48:22,listwise,PPO1,listwise_PPO1_0_61,200,31076,16069c9400dc9de7cad0cef3f10420a393a99810,124471.834,2695.323,4,53,0,0,0.7879268794451302,0,0
29/06/2022 06:53:05,listwise,PPO1,listwise_PPO1_0_62,200,71315,67b4d576575f0166b185b1fa0c861e505d7cb183,261969.916,20300.866,4,53,0,0,0.7123376241697525,0,0
29/06/2022 07:00:03,listwise,PPO1,listwise_PPO1_0_63,200,71315,e8d13ad7aa5c9b42a5ed523e1ef6ba5f4e95bbac,266565.189,149925.187,4,53,0,0,0.7401986716040675,0,0
29/06/2022 07:16:17,listwise,PPO1,listwise_PPO1_0_64,200,71315,6e6218812e3de146069be318f5f38254aefb060e,277640.844,695640.127,4,68,0,0,0.7957697836354471,0,0
29/06/2022 07:23:12,listwise,PPO1,listwise_PPO1_0_65,200,96389,b86bdc5c8a04ad729b1737c0ae3281e120efed7b,376216.376,37833.223,4,11,0,0,0.7806324110671937,0,0
29/06/2022 07:32:29,listwise,PPO1,listwise_PPO1_0_66,200,9810,56e51d7efdfae4a4aa202310dbe7a8fd9b875fae,61373.089,494776.527,4,60,0,0,0.7498577428532719,0,0
29/06/2022 07:50:59,listwise,PPO1,listwise_PPO1_0_67,200,82882,d28471fbdaf2989ad8905d37e1db32cd6cd1cfeb,312663.718,797362.388,4,82,0,0,0.7304837977185905,0,0
29/06/2022 08:04:45,listwise,PPO1,listwise_PPO1_0_68,200,120663,b012730dde734ae7aedf463fc67fc118ff8e21b2,467300.142,357424.86,4,62,0,0,0.7466175115207373,0,0
29/06/2022 08:12:33,listwise,PPO1,listwise_PPO1_0_69,200,86232,390340140f83c39f3e9d53bbbc1eb0813f79ffeb,348934.551,118671.455,4,50,0,0,0.6933721607454864,0,0
29/06/2022 08:19:26,listwise,PPO1,listwise_PPO1_0_70,200,66438,e5f6edeae4f464b9d7aa475daf141692292fd73d,278515.876,133515.835,4,50,0,0,0.7828072218986605,0,0
29/06/2022 08:25:06,listwise,PPO1,listwise_PPO1_0_71,200,66438,4f921d053c012f5814ed085115c7a09a29530660,263034.045,76153.021,4,50,0,0,0.7362842166569599,0,0
29/06/2022 08:29:46,listwise,PPO1,listwise_PPO1_0_72,200,66438,26d03f15e3185ced0ee3383e04c5088ff29b6837,260816.811,17820.469,4,21,0,0,0.7556629417094534,0,0
29/06/2022 08:32:06,listwise,PPO1,listwise_PPO1_0_73,200,22647,278f1149ab33c8afa835767007780899ebf85c5a,102614.752,36697.5,4,20,0,0,0.8020905923344948,0,0
